Date,Close
2003-04-10 00:00:00-04:00,871.5800170898438
2003-04-11 00:00:00-04:00,868.2999877929688
2003-04-14 00:00:00-04:00,885.22998046875
2003-04-15 00:00:00-04:00,890.8099975585938
2003-04-16 00:00:00-04:00,879.9099731445312
2003-04-17 00:00:00-04:00,893.5800170898438
2003-04-21 00:00:00-04:00,892.010009765625
2003-04-22 00:00:00-04:00,911.3699951171875
2003-04-23 00:00:00-04:00,919.02001953125
2003-04-24 00:00:00-04:00,911.4299926757812
2003-04-25 00:00:00-04:00,898.8099975585938
2003-04-28 00:00:00-04:00,914.8400268554688
2003-04-29 00:00:00-04:00,917.8400268554688
2003-04-30 00:00:00-04:00,916.9199829101562
2003-05-01 00:00:00-04:00,916.2999877929688
2003-05-02 00:00:00-04:00,930.0800170898438
2003-05-05 00:00:00-04:00,926.5499877929688
2003-05-06 00:00:00-04:00,934.3900146484375
2003-05-07 00:00:00-04:00,929.6199951171875
2003-05-08 00:00:00-04:00,920.27001953125
2003-05-09 00:00:00-04:00,933.4099731445312
2003-05-12 00:00:00-04:00,945.1099853515625
2003-05-13 00:00:00-04:00,942.2999877929688
2003-05-14 00:00:00-04:00,939.280029296875
2003-05-15 00:00:00-04:00,946.6699829101562
2003-05-16 00:00:00-04:00,944.2999877929688
2003-05-19 00:00:00-04:00,920.77001953125
2003-05-20 00:00:00-04:00,919.72998046875
2003-05-21 00:00:00-04:00,923.4199829101562
2003-05-22 00:00:00-04:00,931.8699951171875
2003-05-23 00:00:00-04:00,933.219970703125
2003-05-27 00:00:00-04:00,951.47998046875
2003-05-28 00:00:00-04:00,953.219970703125
2003-05-29 00:00:00-04:00,949.6400146484375
2003-05-30 00:00:00-04:00,963.5900268554688
2003-06-02 00:00:00-04:00,967.0
2003-06-03 00:00:00-04:00,971.5599975585938
2003-06-04 00:00:00-04:00,986.239990234375
2003-06-05 00:00:00-04:00,990.1400146484375
2003-06-06 00:00:00-04:00,987.760009765625
2003-06-09 00:00:00-04:00,975.9299926757812
2003-06-10 00:00:00-04:00,984.8400268554688
2003-06-11 00:00:00-04:00,997.47998046875
2003-06-12 00:00:00-04:00,998.510009765625
2003-06-13 00:00:00-04:00,988.6099853515625
2003-06-16 00:00:00-04:00,1010.739990234375
2003-06-17 00:00:00-04:00,1011.6599731445312
2003-06-18 00:00:00-04:00,1010.0900268554688
2003-06-19 00:00:00-04:00,994.7000122070312
2003-06-20 00:00:00-04:00,995.6900024414062
2003-06-23 00:00:00-04:00,981.6400146484375
2003-06-24 00:00:00-04:00,983.4500122070312
2003-06-25 00:00:00-04:00,975.3200073242188
2003-06-26 00:00:00-04:00,985.8200073242188
2003-06-27 00:00:00-04:00,976.219970703125
2003-06-30 00:00:00-04:00,974.5
2003-07-01 00:00:00-04:00,982.3200073242188
2003-07-02 00:00:00-04:00,993.75
2003-07-03 00:00:00-04:00,985.7000122070312
2003-07-07 00:00:00-04:00,1004.4199829101562
2003-07-08 00:00:00-04:00,1007.8400268554688
2003-07-09 00:00:00-04:00,1002.2100219726562
2003-07-10 00:00:00-04:00,988.7000122070312
2003-07-11 00:00:00-04:00,998.1400146484375
2003-07-14 00:00:00-04:00,1003.8599853515625
2003-07-15 00:00:00-04:00,1000.4199829101562
2003-07-16 00:00:00-04:00,994.0900268554688
2003-07-17 00:00:00-04:00,981.72998046875
2003-07-18 00:00:00-04:00,993.3200073242188
2003-07-21 00:00:00-04:00,978.7999877929688
2003-07-22 00:00:00-04:00,988.1099853515625
2003-07-23 00:00:00-04:00,988.6099853515625
2003-07-24 00:00:00-04:00,981.5999755859375
2003-07-25 00:00:00-04:00,998.6799926757812
2003-07-28 00:00:00-04:00,996.52001953125
2003-07-29 00:00:00-04:00,989.280029296875
2003-07-30 00:00:00-04:00,987.489990234375
2003-07-31 00:00:00-04:00,990.3099975585938
2003-08-01 00:00:00-04:00,980.1500244140625
2003-08-04 00:00:00-04:00,982.8200073242188
2003-08-05 00:00:00-04:00,965.4600219726562
2003-08-06 00:00:00-04:00,967.0800170898438
2003-08-07 00:00:00-04:00,974.1199951171875
2003-08-08 00:00:00-04:00,977.5900268554688
2003-08-11 00:00:00-04:00,980.5900268554688
2003-08-12 00:00:00-04:00,990.3499755859375
2003-08-13 00:00:00-04:00,984.030029296875
2003-08-14 00:00:00-04:00,990.510009765625
2003-08-15 00:00:00-04:00,990.6699829101562
2003-08-18 00:00:00-04:00,999.739990234375
2003-08-19 00:00:00-04:00,1002.3499755859375
2003-08-20 00:00:00-04:00,1000.2999877929688
2003-08-21 00:00:00-04:00,1003.27001953125
2003-08-22 00:00:00-04:00,993.0599975585938
2003-08-25 00:00:00-04:00,993.7100219726562
2003-08-26 00:00:00-04:00,996.72998046875
2003-08-27 00:00:00-04:00,996.7899780273438
2003-08-28 00:00:00-04:00,1002.8400268554688
2003-08-29 00:00:00-04:00,1008.010009765625
2003-09-02 00:00:00-04:00,1021.989990234375
2003-09-03 00:00:00-04:00,1026.27001953125
2003-09-04 00:00:00-04:00,1027.969970703125
2003-09-05 00:00:00-04:00,1021.3900146484375
2003-09-08 00:00:00-04:00,1031.6400146484375
2003-09-09 00:00:00-04:00,1023.1699829101562
2003-09-10 00:00:00-04:00,1010.9199829101562
2003-09-11 00:00:00-04:00,1016.4199829101562
2003-09-12 00:00:00-04:00,1018.6300048828125
2003-09-15 00:00:00-04:00,1014.8099975585938
2003-09-16 00:00:00-04:00,1029.3199462890625
2003-09-17 00:00:00-04:00,1025.969970703125
2003-09-18 00:00:00-04:00,1039.5799560546875
2003-09-19 00:00:00-04:00,1036.300048828125
2003-09-22 00:00:00-04:00,1022.8200073242188
2003-09-23 00:00:00-04:00,1029.030029296875
2003-09-24 00:00:00-04:00,1009.3800048828125
2003-09-25 00:00:00-04:00,1003.27001953125
2003-09-26 00:00:00-04:00,996.8499755859375
2003-09-29 00:00:00-04:00,1006.5800170898438
2003-09-30 00:00:00-04:00,995.969970703125
2003-10-01 00:00:00-04:00,1018.219970703125
2003-10-02 00:00:00-04:00,1020.239990234375
2003-10-03 00:00:00-04:00,1029.8499755859375
2003-10-06 00:00:00-04:00,1034.3499755859375
2003-10-07 00:00:00-04:00,1039.25
2003-10-08 00:00:00-04:00,1033.780029296875
2003-10-09 00:00:00-04:00,1038.72998046875
2003-10-10 00:00:00-04:00,1038.06005859375
2003-10-13 00:00:00-04:00,1045.3499755859375
2003-10-14 00:00:00-04:00,1049.47998046875
2003-10-15 00:00:00-04:00,1046.760009765625
2003-10-16 00:00:00-04:00,1050.0699462890625
2003-10-17 00:00:00-04:00,1039.3199462890625
2003-10-20 00:00:00-04:00,1044.6800537109375
2003-10-21 00:00:00-04:00,1046.030029296875
2003-10-22 00:00:00-04:00,1030.3599853515625
2003-10-23 00:00:00-04:00,1033.77001953125
2003-10-24 00:00:00-04:00,1028.9100341796875
2003-10-27 00:00:00-05:00,1031.1300048828125
2003-10-28 00:00:00-05:00,1046.7900390625
2003-10-29 00:00:00-05:00,1048.1099853515625
2003-10-30 00:00:00-05:00,1046.93994140625
2003-10-31 00:00:00-05:00,1050.7099609375
2003-11-03 00:00:00-05:00,1059.02001953125
2003-11-04 00:00:00-05:00,1053.25
2003-11-05 00:00:00-05:00,1051.81005859375
2003-11-06 00:00:00-05:00,1058.050048828125
2003-11-07 00:00:00-05:00,1053.2099609375
2003-11-10 00:00:00-05:00,1047.1099853515625
2003-11-11 00:00:00-05:00,1046.5699462890625
2003-11-12 00:00:00-05:00,1058.530029296875
2003-11-13 00:00:00-05:00,1058.4100341796875
2003-11-14 00:00:00-05:00,1050.3499755859375
2003-11-17 00:00:00-05:00,1043.6300048828125
2003-11-18 00:00:00-05:00,1034.1500244140625
2003-11-19 00:00:00-05:00,1042.43994140625
2003-11-20 00:00:00-05:00,1033.6500244140625
2003-11-21 00:00:00-05:00,1035.280029296875
2003-11-24 00:00:00-05:00,1052.0799560546875
2003-11-25 00:00:00-05:00,1053.8900146484375
2003-11-26 00:00:00-05:00,1058.449951171875
2003-11-28 00:00:00-05:00,1058.199951171875
2003-12-01 00:00:00-05:00,1070.1199951171875
2003-12-02 00:00:00-05:00,1066.6199951171875
2003-12-03 00:00:00-05:00,1064.72998046875
2003-12-04 00:00:00-05:00,1069.719970703125
2003-12-05 00:00:00-05:00,1061.5
2003-12-08 00:00:00-05:00,1069.300048828125
2003-12-09 00:00:00-05:00,1060.1800537109375
2003-12-10 00:00:00-05:00,1059.050048828125
2003-12-11 00:00:00-05:00,1071.2099609375
2003-12-12 00:00:00-05:00,1074.1400146484375
2003-12-15 00:00:00-05:00,1068.0400390625
2003-12-16 00:00:00-05:00,1075.1300048828125
2003-12-17 00:00:00-05:00,1076.47998046875
2003-12-18 00:00:00-05:00,1089.1800537109375
2003-12-19 00:00:00-05:00,1088.6600341796875
2003-12-22 00:00:00-05:00,1092.93994140625
2003-12-23 00:00:00-05:00,1096.02001953125
2003-12-24 00:00:00-05:00,1094.0400390625
2003-12-26 00:00:00-05:00,1095.8900146484375
2003-12-29 00:00:00-05:00,1109.47998046875
2003-12-30 00:00:00-05:00,1109.6400146484375
2003-12-31 00:00:00-05:00,1111.9200439453125
2004-01-02 00:00:00-05:00,1108.47998046875
2004-01-05 00:00:00-05:00,1122.219970703125
2004-01-06 00:00:00-05:00,1123.6700439453125
2004-01-07 00:00:00-05:00,1126.3299560546875
2004-01-08 00:00:00-05:00,1131.9200439453125
2004-01-09 00:00:00-05:00,1121.8599853515625
2004-01-12 00:00:00-05:00,1127.22998046875
2004-01-13 00:00:00-05:00,1121.219970703125
2004-01-14 00:00:00-05:00,1130.52001953125
2004-01-15 00:00:00-05:00,1132.050048828125
2004-01-16 00:00:00-05:00,1139.8299560546875
2004-01-20 00:00:00-05:00,1138.77001953125
2004-01-21 00:00:00-05:00,1147.6199951171875
2004-01-22 00:00:00-05:00,1143.93994140625
2004-01-23 00:00:00-05:00,1141.550048828125
2004-01-26 00:00:00-05:00,1155.3699951171875
2004-01-27 00:00:00-05:00,1144.050048828125
2004-01-28 00:00:00-05:00,1128.47998046875
2004-01-29 00:00:00-05:00,1134.1099853515625
2004-01-30 00:00:00-05:00,1131.1300048828125
2004-02-02 00:00:00-05:00,1135.260009765625
2004-02-03 00:00:00-05:00,1136.030029296875
2004-02-04 00:00:00-05:00,1126.52001953125
2004-02-05 00:00:00-05:00,1128.5899658203125
2004-02-06 00:00:00-05:00,1142.760009765625
2004-02-09 00:00:00-05:00,1139.81005859375
2004-02-10 00:00:00-05:00,1145.5400390625
2004-02-11 00:00:00-05:00,1157.760009765625
2004-02-12 00:00:00-05:00,1152.1099853515625
2004-02-13 00:00:00-05:00,1145.81005859375
2004-02-17 00:00:00-05:00,1156.989990234375
2004-02-18 00:00:00-05:00,1151.8199462890625
2004-02-19 00:00:00-05:00,1147.06005859375
2004-02-20 00:00:00-05:00,1144.1099853515625
2004-02-23 00:00:00-05:00,1140.989990234375
2004-02-24 00:00:00-05:00,1139.0899658203125
2004-02-25 00:00:00-05:00,1143.6700439453125
2004-02-26 00:00:00-05:00,1144.9100341796875
2004-02-27 00:00:00-05:00,1144.93994140625
2004-03-01 00:00:00-05:00,1155.969970703125
2004-03-02 00:00:00-05:00,1149.0999755859375
2004-03-03 00:00:00-05:00,1151.030029296875
2004-03-04 00:00:00-05:00,1154.8699951171875
2004-03-05 00:00:00-05:00,1156.8599853515625
2004-03-08 00:00:00-05:00,1147.199951171875
2004-03-09 00:00:00-05:00,1140.5799560546875
2004-03-10 00:00:00-05:00,1123.8900146484375
2004-03-11 00:00:00-05:00,1106.780029296875
2004-03-12 00:00:00-05:00,1120.5699462890625
2004-03-15 00:00:00-05:00,1104.489990234375
2004-03-16 00:00:00-05:00,1110.699951171875
2004-03-17 00:00:00-05:00,1123.75
2004-03-18 00:00:00-05:00,1122.3199462890625
2004-03-19 00:00:00-05:00,1109.780029296875
2004-03-22 00:00:00-05:00,1095.4000244140625
2004-03-23 00:00:00-05:00,1093.949951171875
2004-03-24 00:00:00-05:00,1091.3299560546875
2004-03-25 00:00:00-05:00,1109.18994140625
2004-03-26 00:00:00-05:00,1108.06005859375
2004-03-29 00:00:00-05:00,1122.469970703125
2004-03-30 00:00:00-05:00,1127.0
2004-03-31 00:00:00-05:00,1126.2099609375
2004-04-01 00:00:00-05:00,1132.1700439453125
2004-04-02 00:00:00-05:00,1141.81005859375
2004-04-05 00:00:00-04:00,1150.5699462890625
2004-04-06 00:00:00-04:00,1148.1600341796875
2004-04-07 00:00:00-04:00,1140.530029296875
2004-04-08 00:00:00-04:00,1139.3199462890625
2004-04-12 00:00:00-04:00,1145.199951171875
2004-04-13 00:00:00-04:00,1129.43994140625
2004-04-14 00:00:00-04:00,1128.1700439453125
2004-04-15 00:00:00-04:00,1128.8399658203125
2004-04-16 00:00:00-04:00,1134.6099853515625
2004-04-19 00:00:00-04:00,1135.8199462890625
2004-04-20 00:00:00-04:00,1118.1500244140625
2004-04-21 00:00:00-04:00,1124.0899658203125
2004-04-22 00:00:00-04:00,1139.9300537109375
2004-04-23 00:00:00-04:00,1140.5999755859375
2004-04-26 00:00:00-04:00,1135.530029296875
2004-04-27 00:00:00-04:00,1138.1099853515625
2004-04-28 00:00:00-04:00,1122.4100341796875
2004-04-29 00:00:00-04:00,1113.8900146484375
2004-04-30 00:00:00-04:00,1107.300048828125
2004-05-03 00:00:00-04:00,1117.489990234375
2004-05-04 00:00:00-04:00,1119.550048828125
2004-05-05 00:00:00-04:00,1121.530029296875
2004-05-06 00:00:00-04:00,1113.989990234375
2004-05-07 00:00:00-04:00,1098.699951171875
2004-05-10 00:00:00-04:00,1087.1199951171875
2004-05-11 00:00:00-04:00,1095.449951171875
2004-05-12 00:00:00-04:00,1097.280029296875
2004-05-13 00:00:00-04:00,1096.43994140625
2004-05-14 00:00:00-04:00,1095.699951171875
2004-05-17 00:00:00-04:00,1084.0999755859375
2004-05-18 00:00:00-04:00,1091.489990234375
2004-05-19 00:00:00-04:00,1088.6800537109375
2004-05-20 00:00:00-04:00,1089.18994140625
2004-05-21 00:00:00-04:00,1093.56005859375
2004-05-24 00:00:00-04:00,1095.4100341796875
2004-05-25 00:00:00-04:00,1113.050048828125
2004-05-26 00:00:00-04:00,1114.93994140625
2004-05-27 00:00:00-04:00,1121.280029296875
2004-05-28 00:00:00-04:00,1120.6800537109375
2004-06-01 00:00:00-04:00,1121.199951171875
2004-06-02 00:00:00-04:00,1124.989990234375
2004-06-03 00:00:00-04:00,1116.6400146484375
2004-06-04 00:00:00-04:00,1122.5
2004-06-07 00:00:00-04:00,1140.4200439453125
2004-06-08 00:00:00-04:00,1142.1800537109375
2004-06-09 00:00:00-04:00,1131.3299560546875
2004-06-10 00:00:00-04:00,1136.469970703125
2004-06-14 00:00:00-04:00,1125.2900390625
2004-06-15 00:00:00-04:00,1132.010009765625
2004-06-16 00:00:00-04:00,1133.56005859375
2004-06-17 00:00:00-04:00,1132.050048828125
2004-06-18 00:00:00-04:00,1135.02001953125
2004-06-21 00:00:00-04:00,1130.300048828125
2004-06-22 00:00:00-04:00,1134.4100341796875
2004-06-23 00:00:00-04:00,1144.06005859375
2004-06-24 00:00:00-04:00,1140.6500244140625
2004-06-25 00:00:00-04:00,1134.4300537109375
2004-06-28 00:00:00-04:00,1133.3499755859375
2004-06-29 00:00:00-04:00,1136.199951171875
2004-06-30 00:00:00-04:00,1140.8399658203125
2004-07-01 00:00:00-04:00,1128.93994140625
2004-07-02 00:00:00-04:00,1125.3800048828125
2004-07-06 00:00:00-04:00,1116.2099609375
2004-07-07 00:00:00-04:00,1118.3299560546875
2004-07-08 00:00:00-04:00,1109.1099853515625
2004-07-09 00:00:00-04:00,1112.81005859375
2004-07-12 00:00:00-04:00,1114.3499755859375
2004-07-13 00:00:00-04:00,1115.1400146484375
2004-07-14 00:00:00-04:00,1111.469970703125
2004-07-15 00:00:00-04:00,1106.68994140625
2004-07-16 00:00:00-04:00,1101.3900146484375
2004-07-19 00:00:00-04:00,1100.9000244140625
2004-07-20 00:00:00-04:00,1108.6700439453125
2004-07-21 00:00:00-04:00,1093.8800048828125
2004-07-22 00:00:00-04:00,1096.8399658203125
2004-07-23 00:00:00-04:00,1086.199951171875
2004-07-26 00:00:00-04:00,1084.0699462890625
2004-07-27 00:00:00-04:00,1094.8299560546875
2004-07-28 00:00:00-04:00,1095.4200439453125
2004-07-29 00:00:00-04:00,1100.4300537109375
2004-07-30 00:00:00-04:00,1101.719970703125
2004-08-02 00:00:00-04:00,1106.6199951171875
2004-08-03 00:00:00-04:00,1099.68994140625
2004-08-04 00:00:00-04:00,1098.6300048828125
2004-08-05 00:00:00-04:00,1080.699951171875
2004-08-06 00:00:00-04:00,1063.969970703125
2004-08-09 00:00:00-04:00,1065.219970703125
2004-08-10 00:00:00-04:00,1079.0400390625
2004-08-11 00:00:00-04:00,1075.7900390625
2004-08-12 00:00:00-04:00,1063.22998046875
2004-08-13 00:00:00-04:00,1064.800048828125
2004-08-16 00:00:00-04:00,1079.3399658203125
2004-08-17 00:00:00-04:00,1081.7099609375
2004-08-18 00:00:00-04:00,1095.1700439453125
2004-08-19 00:00:00-04:00,1091.22998046875
2004-08-20 00:00:00-04:00,1098.3499755859375
2004-08-23 00:00:00-04:00,1095.6800537109375
2004-08-24 00:00:00-04:00,1096.18994140625
2004-08-25 00:00:00-04:00,1104.9599609375
2004-08-26 00:00:00-04:00,1105.0899658203125
2004-08-27 00:00:00-04:00,1107.77001953125
2004-08-30 00:00:00-04:00,1099.1500244140625
2004-08-31 00:00:00-04:00,1104.239990234375
2004-09-01 00:00:00-04:00,1105.9100341796875
2004-09-02 00:00:00-04:00,1118.31005859375
2004-09-03 00:00:00-04:00,1113.6300048828125
2004-09-07 00:00:00-04:00,1121.300048828125
2004-09-08 00:00:00-04:00,1116.27001953125
2004-09-09 00:00:00-04:00,1118.3800048828125
2004-09-10 00:00:00-04:00,1123.9200439453125
2004-09-13 00:00:00-04:00,1125.8199462890625
2004-09-14 00:00:00-04:00,1128.3299560546875
2004-09-15 00:00:00-04:00,1120.3699951171875
2004-09-16 00:00:00-04:00,1123.5
2004-09-17 00:00:00-04:00,1128.550048828125
2004-09-20 00:00:00-04:00,1122.199951171875
2004-09-21 00:00:00-04:00,1129.300048828125
2004-09-22 00:00:00-04:00,1113.56005859375
2004-09-23 00:00:00-04:00,1108.3599853515625
2004-09-24 00:00:00-04:00,1110.1099853515625
2004-09-27 00:00:00-04:00,1103.52001953125
2004-09-28 00:00:00-04:00,1110.06005859375
2004-09-29 00:00:00-04:00,1114.800048828125
2004-09-30 00:00:00-04:00,1114.5799560546875
2004-10-01 00:00:00-04:00,1131.5
2004-10-04 00:00:00-04:00,1135.1700439453125
2004-10-05 00:00:00-04:00,1134.47998046875
2004-10-06 00:00:00-04:00,1142.050048828125
2004-10-07 00:00:00-04:00,1130.6500244140625
2004-10-08 00:00:00-04:00,1122.1400146484375
2004-10-11 00:00:00-04:00,1124.3900146484375
2004-10-12 00:00:00-04:00,1121.8399658203125
2004-10-13 00:00:00-04:00,1113.6500244140625
2004-10-14 00:00:00-04:00,1103.2900390625
2004-10-15 00:00:00-04:00,1108.199951171875
2004-10-18 00:00:00-04:00,1114.02001953125
2004-10-19 00:00:00-04:00,1103.22998046875
2004-10-20 00:00:00-04:00,1103.6600341796875
2004-10-21 00:00:00-04:00,1106.489990234375
2004-10-22 00:00:00-04:00,1095.739990234375
2004-10-25 00:00:00-04:00,1094.800048828125
2004-10-26 00:00:00-04:00,1111.0899658203125
2004-10-27 00:00:00-04:00,1125.4000244140625
2004-10-28 00:00:00-04:00,1127.43994140625
2004-10-29 00:00:00-04:00,1130.199951171875
2004-11-01 00:00:00-05:00,1130.510009765625
2004-11-02 00:00:00-05:00,1130.56005859375
2004-11-03 00:00:00-05:00,1143.199951171875
2004-11-04 00:00:00-05:00,1161.6700439453125
2004-11-05 00:00:00-05:00,1166.1700439453125
2004-11-08 00:00:00-05:00,1164.8900146484375
2004-11-09 00:00:00-05:00,1164.0799560546875
2004-11-10 00:00:00-05:00,1162.9100341796875
2004-11-11 00:00:00-05:00,1173.47998046875
2004-11-12 00:00:00-05:00,1184.1700439453125
2004-11-15 00:00:00-05:00,1183.81005859375
2004-11-16 00:00:00-05:00,1175.4300537109375
2004-11-17 00:00:00-05:00,1181.93994140625
2004-11-18 00:00:00-05:00,1183.550048828125
2004-11-19 00:00:00-05:00,1170.3399658203125
2004-11-22 00:00:00-05:00,1177.239990234375
2004-11-23 00:00:00-05:00,1176.93994140625
2004-11-24 00:00:00-05:00,1181.760009765625
2004-11-26 00:00:00-05:00,1182.6500244140625
2004-11-29 00:00:00-05:00,1178.5699462890625
2004-11-30 00:00:00-05:00,1173.8199462890625
2004-12-01 00:00:00-05:00,1191.3699951171875
2004-12-02 00:00:00-05:00,1190.3299560546875
2004-12-03 00:00:00-05:00,1191.1700439453125
2004-12-06 00:00:00-05:00,1190.25
2004-12-07 00:00:00-05:00,1177.0699462890625
2004-12-08 00:00:00-05:00,1182.81005859375
2004-12-09 00:00:00-05:00,1189.239990234375
2004-12-10 00:00:00-05:00,1188.0
2004-12-13 00:00:00-05:00,1198.6800537109375
2004-12-14 00:00:00-05:00,1203.3800048828125
2004-12-15 00:00:00-05:00,1205.719970703125
2004-12-16 00:00:00-05:00,1203.2099609375
2004-12-17 00:00:00-05:00,1194.199951171875
2004-12-20 00:00:00-05:00,1194.6500244140625
2004-12-21 00:00:00-05:00,1205.449951171875
2004-12-22 00:00:00-05:00,1209.5699462890625
2004-12-23 00:00:00-05:00,1210.1300048828125
2004-12-27 00:00:00-05:00,1204.9200439453125
2004-12-28 00:00:00-05:00,1213.5400390625
2004-12-29 00:00:00-05:00,1213.449951171875
2004-12-30 00:00:00-05:00,1213.550048828125
2004-12-31 00:00:00-05:00,1211.9200439453125
2005-01-03 00:00:00-05:00,1202.0799560546875
2005-01-04 00:00:00-05:00,1188.050048828125
2005-01-05 00:00:00-05:00,1183.739990234375
2005-01-06 00:00:00-05:00,1187.8900146484375
2005-01-07 00:00:00-05:00,1186.18994140625
2005-01-10 00:00:00-05:00,1190.25
2005-01-11 00:00:00-05:00,1182.989990234375
2005-01-12 00:00:00-05:00,1187.699951171875
2005-01-13 00:00:00-05:00,1177.449951171875
2005-01-14 00:00:00-05:00,1184.52001953125
2005-01-18 00:00:00-05:00,1195.97998046875
2005-01-19 00:00:00-05:00,1184.6300048828125
2005-01-20 00:00:00-05:00,1175.4100341796875
2005-01-21 00:00:00-05:00,1167.8699951171875
2005-01-24 00:00:00-05:00,1163.75
2005-01-25 00:00:00-05:00,1168.4100341796875
2005-01-26 00:00:00-05:00,1174.0699462890625
2005-01-27 00:00:00-05:00,1174.550048828125
2005-01-28 00:00:00-05:00,1171.3599853515625
2005-01-31 00:00:00-05:00,1181.27001953125
2005-02-01 00:00:00-05:00,1189.4100341796875
2005-02-02 00:00:00-05:00,1193.18994140625
2005-02-03 00:00:00-05:00,1189.8900146484375
2005-02-04 00:00:00-05:00,1203.030029296875
2005-02-07 00:00:00-05:00,1201.719970703125
2005-02-08 00:00:00-05:00,1202.300048828125
2005-02-09 00:00:00-05:00,1191.989990234375
2005-02-10 00:00:00-05:00,1197.010009765625
2005-02-11 00:00:00-05:00,1205.300048828125
2005-02-14 00:00:00-05:00,1206.1400146484375
2005-02-15 00:00:00-05:00,1210.1199951171875
2005-02-16 00:00:00-05:00,1210.3399658203125
2005-02-17 00:00:00-05:00,1200.75
2005-02-18 00:00:00-05:00,1201.5899658203125
2005-02-22 00:00:00-05:00,1184.1600341796875
2005-02-23 00:00:00-05:00,1190.800048828125
2005-02-24 00:00:00-05:00,1200.199951171875
2005-02-25 00:00:00-05:00,1211.3699951171875
2005-02-28 00:00:00-05:00,1203.5999755859375
2005-03-01 00:00:00-05:00,1210.4100341796875
2005-03-02 00:00:00-05:00,1210.0799560546875
2005-03-03 00:00:00-05:00,1210.469970703125
2005-03-04 00:00:00-05:00,1222.1199951171875
2005-03-07 00:00:00-05:00,1225.31005859375
2005-03-08 00:00:00-05:00,1219.4300537109375
2005-03-09 00:00:00-05:00,1207.010009765625
2005-03-10 00:00:00-05:00,1209.25
2005-03-11 00:00:00-05:00,1200.0799560546875
2005-03-14 00:00:00-05:00,1206.8299560546875
2005-03-15 00:00:00-05:00,1197.75
2005-03-16 00:00:00-05:00,1188.0699462890625
